"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject","date","time","prolificID","group","video_number","video_file","question_order"
"4250","
      <div style=""max-width: 800px; margin: 0 auto; text-align: left;"">
        <h1>Consent to Participate</h1>

        <p><strong>(Please scroll down to read all information.)</strong></p>
        
        <div style=""
          max-height: 300px;
          overflow-y: scroll;
          border: 1px solid #ccc;
          padding: 15px;
          margin-bottom: 20px;
        "">

        <p>
          This research study is being conducted by researchers from
          <strong>Columbia University</strong>.
        </p>

        <p>
          The purpose of this study is to get your impressions of people talking about themselves.
        </p>

        <p>
          Participation involves watching and responding to videos.
        </p>

        <p>
          Some materials may contain emotional content. If you feel uncomfortable,
          you may stop participating at any time without penalty.
        </p>

        <p>
          Your data will be collected anonymously and used only for research purposes.
        </p>

        <p>
          If you have questions, you may contact the research team at
          <a href=""mailto:columbia.freemanlab@gmail.com"">
            columbia.freemanlab@gmail.com</a>.
        </p>
        </div>

        <p><strong>Do you consent to participate in this study?</strong></p>
      </div>
    ","0","html-button-response","0","4311","0.0-0.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","","",""
"7477","
        You will watch <strong>6 videos</strong> of people talking about themselves.<br><br>
        After each video, you will be asked to respond with:
        <br>• Their personality
        <br>• The emotions or mental states they experienced
    ","0","html-button-response","1","11790","0.0-1.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","","",""
"12155","
        <p>
            A <strong>personality trait</strong> might be <i>funny</i> or <i>honest</i>.
        </p>

        <p>
            An <strong>emotion or mental state</strong> might be <i>embarrassment</i>,
            <i>happiness</i>, or <i>indifference</i>.
        </p>

        <p>
            <strong>Please list all traits, emotions, and mental states that came to mind
            at <u>any point</u> during the video.</strong>
        </p>

        <p>
            Do <u>not</u> give only a single overall impression. If your impressions
            changed over time, include <strong>everything you noticed</strong>, even if
            it only occurred briefly.
        </p>
    ","0","html-button-response","2","23947","0.0-2.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","","",""
"null","[""movies/Arrogance.mp4""]","null","video-keyboard-response","3","144427","0.0-3.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","1","movies/Arrogance.mp4",""
"30187","","{""personality_traits"":""outgoing, social, unstable"",""emotions_mental_states"":""happy, arrogant, worked up, irritated""}","survey-text","4","174632","0.0-4.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","1","movies/Arrogance.mp4",""
"null","[""movies/Avoiding.mp4""]","null","video-keyboard-response","5","295186","0.0-5.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","2","movies/Avoiding.mp4",""
"65108","","{""personality_traits"":""self aware, calm"",""emotions_mental_states"":""neutral, depressed. ""}","survey-text","6","360300","0.0-6.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","2","movies/Avoiding.mp4",""
"null","[""movies/MovingHome.mp4""]","null","video-keyboard-response","7","480791","0.0-7.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","3","movies/MovingHome.mp4",""
"22549","","{""personality_traits"":""outgoing, ambitious, confident"",""emotions_mental_states"":""happy, motivated""}","survey-text","8","503346","0.0-8.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","3","movies/MovingHome.mp4",""
"null","[""movies/Teaching.mp4""]","null","video-keyboard-response","9","623925","0.0-9.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","4","movies/Teaching.mp4",""
"22244","","{""personality_traits"":""articulate, disciplined"",""emotions_mental_states"":""neutral""}","survey-text","10","646175","0.0-10.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","4","movies/Teaching.mp4",""
"null","[""movies/Socializing.mp4""]","null","video-keyboard-response","11","766687","0.0-11.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","5","movies/Socializing.mp4",""
"10769","","{""personality_traits"":""shy, eloquent"",""emotions_mental_states"":""content, happy""}","survey-text","12","777461","0.0-12.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","5","movies/Socializing.mp4",""
"null","[""movies/Connection.mp4""]","null","video-keyboard-response","13","898095","0.0-13.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","6","movies/Connection.mp4",""
"32041","","{""personality_traits"":""outgoing, personable, long winded "",""emotions_mental_states"":""happy, calm""}","survey-text","14","930142","0.0-14.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","6","movies/Connection.mp4",""
"6891","","{""age"":""28""}","survey-text","15","937036","0.0-15.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","","",""
"9963","","{""race"":""White"",""hispanic"":""Not Hispanic or Latino"",""gender"":""Female"",""sexOrientation"":""Heterosexual or straight"",""education"":""Master's degree""}","survey-multi-choice","16","947002","0.0-16.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","","","[0,1,2,3,4]"
"1481","You've finished the last task. Click the button to end the study.","0","html-button-response","17","948489","0.0-17.0","pmsv7ysxo5rty4y","16-01-2026","18:46:55","unknown","Group_2","","",""
